fips_code,county,state,customers_out,run_start_time,Weekend,Season,hour,month,season,outage_id,duration_intervals,duration_minutes,duration_category,customer_outage_minutes,cluster,15min_interval
25025,Suffolk,Massachusetts,43.0,2023-07-26 03:30:00,0,1,3,7,Summer,4204,5,75,61-180min,3225.0,0,"[75, 90)"
25025,Suffolk,Massachusetts,38.0,2023-07-26 05:15:00,0,1,5,7,Summer,4205,2,30,0-60min,1140.0,0,"[30, 45)"
25025,Suffolk,Massachusetts,1.0,2023-07-26 06:15:00,0,1,6,7,Summer,4206,13,195,181-360min,195.0,0,"[195, 210)"
25025,Suffolk,Massachusetts,0.0,2023-07-26 12:00:00,0,1,12,7,Summer,4207,2,30,0-60min,0.0,0,"[30, 45)"
25025,Suffolk,Massachusetts,1.0,2023-07-26 12:45:00,0,1,12,7,Summer,4208,44,660,361-1440min,660.0,1,"[660, 675)"
25025,Suffolk,Massachusetts,1.0,2023-07-27 00:15:00,0,1,0,7,Summer,4209,4,60,0-60min,60.0,0,"[60, 75)"
25025,Suffolk,Massachusetts,1.0,2023-07-27 02:45:00,0,1,2,7,Summer,4210,15,225,181-360min,225.0,0,"[225, 240)"
25025,Suffolk,Massachusetts,141.0,2023-07-27 06:45:00,0,1,6,7,Summer,4211,31,465,361-1440min,65565.0,1,"[465, 480)"
25025,Suffolk,Massachusetts,358.0,2023-07-27 15:15:00,0,1,15,7,Summer,4212,47,705,361-1440min,252390.0,1,"[705, 720)"
25025,Suffolk,Massachusetts,9.0,2023-07-28 04:45:00,0,1,4,7,Summer,4213,2,30,0-60min,270.0,0,"[30, 45)"
25025,Suffolk,Massachusetts,2.0,2023-07-28 13:45:00,0,1,13,7,Summer,4214,9,135,61-180min,270.0,0,"[135, 150)"
25025,Suffolk,Massachusetts,1.0,2023-07-29 01:15:00,1,1,1,7,Summer,4215,14,210,181-360min,210.0,0,"[210, 225)"
25025,Suffolk,Massachusetts,1.0,2023-07-29 07:30:00,1,1,7,7,Summer,4216,6,90,61-180min,90.0,0,"[90, 105)"
25025,Suffolk,Massachusetts,2.0,2023-07-29 17:00:00,1,1,17,7,Summer,4217,76,1140,361-1440min,2280.0,3,"[1140, 1155)"
25025,Suffolk,Massachusetts,1.0,2023-07-30 13:00:00,1,1,13,7,Summer,4218,1,15,0-60min,15.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,1.0,2023-07-30 15:00:00,1,1,15,7,Summer,4219,6,90,61-180min,90.0,0,"[90, 105)"
25025,Suffolk,Massachusetts,2.0,2023-07-30 18:30:00,1,1,18,7,Summer,4220,66,990,361-1440min,1980.0,3,"[990, 1005)"
25025,Suffolk,Massachusetts,3.0,2023-07-31 12:00:00,0,1,12,7,Summer,4221,32,480,361-1440min,1440.0,1,"[480, 495)"
25025,Suffolk,Massachusetts,1.0,2023-07-31 22:00:00,0,1,22,7,Summer,4222,23,345,181-360min,345.0,1,"[345, 360)"
25025,Suffolk,Massachusetts,41.0,2023-08-01 06:00:00,0,1,6,8,Summer,4223,30,450,361-1440min,18450.0,1,"[450, 465)"
25025,Suffolk,Massachusetts,63.0,2023-08-01 14:15:00,0,1,14,8,Summer,4224,24,360,181-360min,22680.0,1,"[360, 375)"
25025,Suffolk,Massachusetts,1.0,2023-08-01 20:30:00,0,1,20,8,Summer,4225,6,90,61-180min,90.0,0,"[90, 105)"
25025,Suffolk,Massachusetts,43.0,2023-08-01 23:00:00,0,1,23,8,Summer,4226,11,165,61-180min,7095.0,0,"[165, 180)"
25025,Suffolk,Massachusetts,64.0,2023-08-02 05:15:00,0,1,5,8,Summer,4227,5,75,61-180min,4800.0,0,"[75, 90)"
25025,Suffolk,Massachusetts,42.0,2023-08-02 06:45:00,0,1,6,8,Summer,4228,22,330,181-360min,13860.0,1,"[330, 345)"
25025,Suffolk,Massachusetts,72.0,2023-08-02 14:15:00,0,1,14,8,Summer,4229,8,120,61-180min,8640.0,0,"[120, 135)"
25025,Suffolk,Massachusetts,121.0,2023-08-02 18:45:00,0,1,18,8,Summer,4230,17,255,181-360min,30855.0,0,"[255, 270)"
25025,Suffolk,Massachusetts,1.0,2023-08-02 23:15:00,0,1,23,8,Summer,4231,5,75,61-180min,75.0,0,"[75, 90)"
25025,Suffolk,Massachusetts,1.0,2023-08-03 02:00:00,0,1,2,8,Summer,4232,8,120,61-180min,120.0,0,"[120, 135)"
25025,Suffolk,Massachusetts,0.0,2023-08-03 06:00:00,0,1,6,8,Summer,4233,1,15,0-60min,0.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,1.0,2023-08-03 11:30:00,0,1,11,8,Summer,4234,10,150,61-180min,150.0,0,"[150, 165)"
25025,Suffolk,Massachusetts,1.0,2023-08-03 15:00:00,0,1,15,8,Summer,4235,1,15,0-60min,15.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,1.0,2023-08-03 16:00:00,0,1,16,8,Summer,4236,14,210,181-360min,210.0,0,"[210, 225)"
25025,Suffolk,Massachusetts,1.0,2023-08-03 21:00:00,0,1,21,8,Summer,4237,1,15,0-60min,15.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,1.0,2023-08-03 22:30:00,0,1,22,8,Summer,4238,9,135,61-180min,135.0,0,"[135, 150)"
25025,Suffolk,Massachusetts,39.0,2023-08-04 02:00:00,0,1,2,8,Summer,4239,50,750,361-1440min,29250.0,1,"[750, 765)"
25025,Suffolk,Massachusetts,1.0,2023-08-04 20:30:00,0,1,20,8,Summer,4240,1,15,0-60min,15.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,1.0,2023-08-04 21:15:00,0,1,21,8,Summer,4241,12,180,61-180min,180.0,0,"[180, 195)"
25025,Suffolk,Massachusetts,802.0,2023-08-05 00:45:00,1,1,0,8,Summer,4242,39,585,361-1440min,469170.0,1,"[585, 600)"
25025,Suffolk,Massachusetts,1.0,2023-08-05 13:00:00,1,1,13,8,Summer,4243,9,135,61-180min,135.0,0,"[135, 150)"
25025,Suffolk,Massachusetts,1.0,2023-08-05 20:45:00,1,1,20,8,Summer,4244,7,105,61-180min,105.0,0,"[105, 120)"
25025,Suffolk,Massachusetts,1.0,2023-08-06 00:45:00,1,1,0,8,Summer,4245,1,15,0-60min,15.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,1.0,2023-08-06 01:15:00,1,1,1,8,Summer,4246,1,15,0-60min,15.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,92.0,2023-08-06 02:15:00,1,1,2,8,Summer,4247,6,90,61-180min,8280.0,0,"[90, 105)"
25025,Suffolk,Massachusetts,383.0,2023-08-06 05:00:00,1,1,5,8,Summer,4248,18,270,181-360min,103410.0,0,"[270, 285)"
25025,Suffolk,Massachusetts,45.0,2023-08-06 11:45:00,1,1,11,8,Summer,4249,4,60,0-60min,2700.0,0,"[60, 75)"
25025,Suffolk,Massachusetts,1.0,2023-08-06 21:00:00,1,1,21,8,Summer,4250,7,105,61-180min,105.0,0,"[105, 120)"
25025,Suffolk,Massachusetts,79.0,2023-08-07 00:00:00,0,1,0,8,Summer,4251,1,15,0-60min,1185.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,1.0,2023-08-07 00:30:00,0,1,0,8,Summer,4252,1,15,0-60min,15.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,545.0,2023-08-07 04:45:00,0,1,4,8,Summer,4253,1,15,0-60min,8175.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,1.0,2023-08-07 12:30:00,0,1,12,8,Summer,4254,13,195,181-360min,195.0,0,"[195, 210)"
25025,Suffolk,Massachusetts,75.0,2023-08-07 16:00:00,0,1,16,8,Summer,4255,9,135,61-180min,10125.0,0,"[135, 150)"
25025,Suffolk,Massachusetts,30.0,2023-08-07 19:45:00,0,1,19,8,Summer,4256,3,45,0-60min,1350.0,0,"[45, 60)"
25025,Suffolk,Massachusetts,1.0,2023-08-08 00:30:00,0,1,0,8,Summer,4257,6,90,61-180min,90.0,0,"[90, 105)"
25025,Suffolk,Massachusetts,0.0,2023-08-08 06:45:00,0,1,6,8,Summer,4258,1,15,0-60min,0.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,1.0,2023-08-08 08:00:00,0,1,8,8,Summer,4259,2,30,0-60min,30.0,0,"[30, 45)"
25025,Suffolk,Massachusetts,1.0,2023-08-08 12:15:00,0,1,12,8,Summer,4260,8,120,61-180min,120.0,0,"[120, 135)"
25025,Suffolk,Massachusetts,2.0,2023-08-08 15:00:00,0,1,15,8,Summer,4261,6,90,61-180min,180.0,0,"[90, 105)"
25025,Suffolk,Massachusetts,1.0,2023-08-08 18:30:00,0,1,18,8,Summer,4262,28,420,361-1440min,420.0,1,"[420, 435)"
25025,Suffolk,Massachusetts,1.0,2023-08-09 02:15:00,0,1,2,8,Summer,4263,4,60,0-60min,60.0,0,"[60, 75)"
25025,Suffolk,Massachusetts,1.0,2023-08-09 04:00:00,0,1,4,8,Summer,4264,1,15,0-60min,15.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,39.0,2023-08-09 06:45:00,0,1,6,8,Summer,4265,5,75,61-180min,2925.0,0,"[75, 90)"
25025,Suffolk,Massachusetts,1.0,2023-08-09 12:00:00,0,1,12,8,Summer,4266,1,15,0-60min,15.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,46.0,2023-08-09 15:00:00,0,1,15,8,Summer,4267,14,210,181-360min,9660.0,0,"[210, 225)"
25025,Suffolk,Massachusetts,1.0,2023-08-09 20:30:00,0,1,20,8,Summer,4268,1,15,0-60min,15.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,1.0,2023-08-09 22:15:00,0,1,22,8,Summer,4269,2,30,0-60min,30.0,0,"[30, 45)"
25025,Suffolk,Massachusetts,44.0,2023-08-10 00:45:00,0,1,0,8,Summer,4270,12,180,61-180min,7920.0,0,"[180, 195)"
25025,Suffolk,Massachusetts,1.0,2023-08-10 08:00:00,0,1,8,8,Summer,4271,6,90,61-180min,90.0,0,"[90, 105)"
25025,Suffolk,Massachusetts,1.0,2023-08-10 10:15:00,0,1,10,8,Summer,4272,1,15,0-60min,15.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,114.0,2023-08-10 11:15:00,0,1,11,8,Summer,4273,14,210,181-360min,23940.0,0,"[210, 225)"
25025,Suffolk,Massachusetts,18.0,2023-08-10 15:00:00,0,1,15,8,Summer,4274,28,420,361-1440min,7560.0,1,"[420, 435)"
25025,Suffolk,Massachusetts,17.0,2023-08-10 22:45:00,0,1,22,8,Summer,4275,5,75,61-180min,1275.0,0,"[75, 90)"
25025,Suffolk,Massachusetts,29.0,2023-08-11 12:45:00,0,1,12,8,Summer,4276,22,330,181-360min,9570.0,1,"[330, 345)"
25025,Suffolk,Massachusetts,1.0,2023-08-11 22:15:00,0,1,22,8,Summer,4277,1,15,0-60min,15.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,0.0,2023-08-12 04:30:00,1,1,4,8,Summer,4278,1,15,0-60min,0.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,0.0,2023-08-12 05:15:00,1,1,5,8,Summer,4279,29,435,361-1440min,0.0,1,"[435, 450)"
25025,Suffolk,Massachusetts,36.0,2023-08-12 13:15:00,1,1,13,8,Summer,4280,4,60,0-60min,2160.0,0,"[60, 75)"
25025,Suffolk,Massachusetts,0.0,2023-08-12 15:00:00,1,1,15,8,Summer,4281,1,15,0-60min,0.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,1.0,2023-08-12 16:45:00,1,1,16,8,Summer,4282,3,45,0-60min,45.0,0,"[45, 60)"
25025,Suffolk,Massachusetts,1.0,2023-08-12 18:30:00,1,1,18,8,Summer,4283,2,30,0-60min,30.0,0,"[30, 45)"
25025,Suffolk,Massachusetts,1.0,2023-08-12 22:15:00,1,1,22,8,Summer,4284,7,105,61-180min,105.0,0,"[105, 120)"
25025,Suffolk,Massachusetts,1.0,2023-08-13 02:30:00,1,1,2,8,Summer,4285,9,135,61-180min,135.0,0,"[135, 150)"
25025,Suffolk,Massachusetts,0.0,2023-08-13 06:15:00,1,1,6,8,Summer,4286,1,15,0-60min,0.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,0.0,2023-08-13 11:30:00,1,1,11,8,Summer,4287,1,15,0-60min,0.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,1.0,2023-08-13 14:30:00,1,1,14,8,Summer,4288,9,135,61-180min,135.0,0,"[135, 150)"
25025,Suffolk,Massachusetts,1.0,2023-08-13 17:30:00,1,1,17,8,Summer,4289,12,180,61-180min,180.0,0,"[180, 195)"
25025,Suffolk,Massachusetts,1.0,2023-08-13 20:45:00,1,1,20,8,Summer,4290,2,30,0-60min,30.0,0,"[30, 45)"
25025,Suffolk,Massachusetts,1.0,2023-08-13 22:00:00,1,1,22,8,Summer,4291,7,105,61-180min,105.0,0,"[105, 120)"
25025,Suffolk,Massachusetts,1.0,2023-08-14 02:00:00,0,1,2,8,Summer,4292,1,15,0-60min,15.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,1.0,2023-08-14 02:30:00,0,1,2,8,Summer,4293,8,120,61-180min,120.0,0,"[120, 135)"
25025,Suffolk,Massachusetts,1.0,2023-08-14 12:45:00,0,1,12,8,Summer,4294,1,15,0-60min,15.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,1.0,2023-08-14 13:15:00,0,1,13,8,Summer,4295,8,120,61-180min,120.0,0,"[120, 135)"
25025,Suffolk,Massachusetts,1.0,2023-08-14 16:15:00,0,1,16,8,Summer,4296,1,15,0-60min,15.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,1.0,2023-08-14 19:15:00,0,1,19,8,Summer,4297,2,30,0-60min,30.0,0,"[30, 45)"
25025,Suffolk,Massachusetts,1.0,2023-08-15 01:45:00,0,1,1,8,Summer,4298,34,510,361-1440min,510.0,1,"[510, 525)"
25025,Suffolk,Massachusetts,59.0,2023-08-15 10:30:00,0,1,10,8,Summer,4299,1,15,0-60min,885.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,5.0,2023-08-15 11:30:00,0,1,11,8,Summer,4300,25,375,361-1440min,1875.0,1,"[375, 390)"
25025,Suffolk,Massachusetts,1.0,2023-08-15 20:00:00,0,1,20,8,Summer,4301,4,60,0-60min,60.0,0,"[60, 75)"
25025,Suffolk,Massachusetts,2.0,2023-08-15 22:00:00,0,1,22,8,Summer,4302,39,585,361-1440min,1170.0,1,"[585, 600)"
25025,Suffolk,Massachusetts,35.0,2023-08-16 12:00:00,0,1,12,8,Summer,4303,7,105,61-180min,3675.0,0,"[105, 120)"
25025,Suffolk,Massachusetts,1.0,2023-08-16 15:15:00,0,1,15,8,Summer,4304,18,270,181-360min,270.0,0,"[270, 285)"
25025,Suffolk,Massachusetts,1.0,2023-08-16 22:15:00,0,1,22,8,Summer,4305,6,90,61-180min,90.0,0,"[90, 105)"
25025,Suffolk,Massachusetts,1.0,2023-08-17 04:00:00,0,1,4,8,Summer,4306,2,30,0-60min,30.0,0,"[30, 45)"
25025,Suffolk,Massachusetts,0.0,2023-08-17 06:00:00,0,1,6,8,Summer,4307,1,15,0-60min,0.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,1.0,2023-08-17 10:15:00,0,1,10,8,Summer,4308,7,105,61-180min,105.0,0,"[105, 120)"
25025,Suffolk,Massachusetts,48.0,2023-08-17 14:45:00,0,1,14,8,Summer,4309,33,495,361-1440min,23760.0,1,"[495, 510)"
25025,Suffolk,Massachusetts,0.0,2023-08-18 05:45:00,0,1,5,8,Summer,4310,27,405,361-1440min,0.0,1,"[405, 420)"
25025,Suffolk,Massachusetts,1.0,2023-08-18 13:45:00,0,1,13,8,Summer,4311,2,30,0-60min,30.0,0,"[30, 45)"
25025,Suffolk,Massachusetts,18.0,2023-08-18 14:30:00,0,1,14,8,Summer,4312,16,240,181-360min,4320.0,0,"[240, 255)"
25025,Suffolk,Massachusetts,444.0,2023-08-18 21:00:00,0,1,21,8,Summer,4313,72,1080,361-1440min,479520.0,3,"[1080, 1095)"
25025,Suffolk,Massachusetts,1.0,2023-08-20 01:45:00,1,1,1,8,Summer,4314,11,165,61-180min,165.0,0,"[165, 180)"
25025,Suffolk,Massachusetts,0.0,2023-08-20 08:15:00,1,1,8,8,Summer,4315,1,15,0-60min,0.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,187.0,2023-08-20 11:30:00,1,1,11,8,Summer,4316,10,150,61-180min,28050.0,0,"[150, 165)"
25025,Suffolk,Massachusetts,1.0,2023-08-20 20:00:00,1,1,20,8,Summer,4317,30,450,361-1440min,450.0,1,"[450, 465)"
25025,Suffolk,Massachusetts,32.0,2023-08-21 10:30:00,0,1,10,8,Summer,4318,19,285,181-360min,9120.0,0,"[285, 300)"
25025,Suffolk,Massachusetts,1.0,2023-08-21 15:45:00,0,1,15,8,Summer,4319,11,165,61-180min,165.0,0,"[165, 180)"
25025,Suffolk,Massachusetts,1.0,2023-08-21 20:00:00,0,1,20,8,Summer,4320,2,30,0-60min,30.0,0,"[30, 45)"
25025,Suffolk,Massachusetts,1.0,2023-08-21 21:30:00,0,1,21,8,Summer,4321,2,30,0-60min,30.0,0,"[30, 45)"
25025,Suffolk,Massachusetts,113.0,2023-08-21 23:00:00,0,1,23,8,Summer,4322,27,405,361-1440min,45765.0,1,"[405, 420)"
25025,Suffolk,Massachusetts,0.0,2023-08-22 09:30:00,0,1,9,8,Summer,4323,1,15,0-60min,0.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,1.0,2023-08-22 18:30:00,0,1,18,8,Summer,4324,16,240,181-360min,240.0,0,"[240, 255)"
25025,Suffolk,Massachusetts,1.0,2023-08-23 03:30:00,0,1,3,8,Summer,4325,1,15,0-60min,15.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,800.0,2023-08-23 06:00:00,0,1,6,8,Summer,4326,33,495,361-1440min,396000.0,1,"[495, 510)"
25025,Suffolk,Massachusetts,174.0,2023-08-23 16:15:00,0,1,16,8,Summer,4327,43,645,361-1440min,112230.0,1,"[645, 660)"
25025,Suffolk,Massachusetts,0.0,2023-08-24 11:45:00,0,1,11,8,Summer,4328,1,15,0-60min,0.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,0.0,2023-08-24 13:30:00,0,1,13,8,Summer,4329,1,15,0-60min,0.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,33.0,2023-08-24 15:00:00,0,1,15,8,Summer,4330,13,195,181-360min,6435.0,0,"[195, 210)"
25025,Suffolk,Massachusetts,2.0,2023-08-24 18:30:00,0,1,18,8,Summer,4331,2,30,0-60min,60.0,0,"[30, 45)"
25025,Suffolk,Massachusetts,1.0,2023-08-25 00:15:00,0,1,0,8,Summer,4332,13,195,181-360min,195.0,0,"[195, 210)"
25025,Suffolk,Massachusetts,0.0,2023-08-25 08:00:00,0,1,8,8,Summer,4333,1,15,0-60min,0.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,0.0,2023-08-25 08:30:00,0,1,8,8,Summer,4334,1,15,0-60min,0.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,43.0,2023-08-25 10:30:00,0,1,10,8,Summer,4335,1,15,0-60min,645.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,1.0,2023-08-25 11:30:00,0,1,11,8,Summer,4336,25,375,361-1440min,375.0,1,"[375, 390)"
25025,Suffolk,Massachusetts,1.0,2023-08-25 18:30:00,0,1,18,8,Summer,4337,34,510,361-1440min,510.0,1,"[510, 525)"
25025,Suffolk,Massachusetts,1.0,2023-08-26 05:15:00,1,1,5,8,Summer,4338,2,30,0-60min,30.0,0,"[30, 45)"
25025,Suffolk,Massachusetts,181.0,2023-08-26 06:15:00,1,1,6,8,Summer,4339,16,240,181-360min,43440.0,0,"[240, 255)"
25025,Suffolk,Massachusetts,1.0,2023-08-26 15:00:00,1,1,15,8,Summer,4340,10,150,61-180min,150.0,0,"[150, 165)"
25025,Suffolk,Massachusetts,127.0,2023-08-26 17:45:00,1,1,17,8,Summer,4341,2,30,0-60min,3810.0,0,"[30, 45)"
25025,Suffolk,Massachusetts,1.0,2023-08-26 21:30:00,1,1,21,8,Summer,4342,13,195,181-360min,195.0,0,"[195, 210)"
25025,Suffolk,Massachusetts,1.0,2023-08-27 01:30:00,1,1,1,8,Summer,4343,10,150,61-180min,150.0,0,"[150, 165)"
25025,Suffolk,Massachusetts,1.0,2023-08-27 04:45:00,1,1,4,8,Summer,4344,16,240,181-360min,240.0,0,"[240, 255)"
25025,Suffolk,Massachusetts,1.0,2023-08-27 11:45:00,1,1,11,8,Summer,4345,2,30,0-60min,30.0,0,"[30, 45)"
25025,Suffolk,Massachusetts,28.0,2023-08-27 12:30:00,1,1,12,8,Summer,4346,46,690,361-1440min,19320.0,1,"[690, 705)"
25025,Suffolk,Massachusetts,1.0,2023-08-28 03:15:00,0,1,3,8,Summer,4347,1,15,0-60min,15.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,1.0,2023-08-28 04:45:00,0,1,4,8,Summer,4348,11,165,61-180min,165.0,0,"[165, 180)"
25025,Suffolk,Massachusetts,0.0,2023-08-28 09:30:00,0,1,9,8,Summer,4349,1,15,0-60min,0.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,0.0,2023-08-28 11:00:00,0,1,11,8,Summer,4350,11,165,61-180min,0.0,0,"[165, 180)"
25025,Suffolk,Massachusetts,1.0,2023-08-28 14:00:00,0,1,14,8,Summer,4351,37,555,361-1440min,555.0,1,"[555, 570)"
25025,Suffolk,Massachusetts,1.0,2023-08-29 00:00:00,0,1,0,8,Summer,4352,1,15,0-60min,15.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,1.0,2023-08-29 04:45:00,0,1,4,8,Summer,4353,4,60,0-60min,60.0,0,"[60, 75)"
25025,Suffolk,Massachusetts,83.0,2023-08-29 06:15:00,0,1,6,8,Summer,4354,73,1095,361-1440min,90885.0,3,"[1095, 1110)"
25025,Suffolk,Massachusetts,1.0,2023-08-30 04:15:00,0,1,4,8,Summer,4355,3,45,0-60min,45.0,0,"[45, 60)"
25025,Suffolk,Massachusetts,57.0,2023-08-30 06:45:00,0,1,6,8,Summer,4356,2,30,0-60min,1710.0,0,"[30, 45)"
25025,Suffolk,Massachusetts,1.0,2023-08-30 12:00:00,0,1,12,8,Summer,4357,9,135,61-180min,135.0,0,"[135, 150)"
25025,Suffolk,Massachusetts,11.0,2023-08-30 14:30:00,0,1,14,8,Summer,4358,4,60,0-60min,660.0,0,"[60, 75)"
25025,Suffolk,Massachusetts,3.0,2023-08-30 17:45:00,0,1,17,8,Summer,4359,37,555,361-1440min,1665.0,1,"[555, 570)"
25025,Suffolk,Massachusetts,1.0,2023-08-31 14:00:00,0,1,14,8,Summer,4360,8,120,61-180min,120.0,0,"[120, 135)"
25025,Suffolk,Massachusetts,44.0,2023-08-31 16:15:00,0,1,16,8,Summer,4361,15,225,181-360min,9900.0,0,"[225, 240)"
25025,Suffolk,Massachusetts,29.0,2023-09-01 13:15:00,0,2,13,9,Autumn,4362,5,75,61-180min,2175.0,0,"[75, 90)"
25025,Suffolk,Massachusetts,51.0,2023-09-01 16:00:00,0,2,16,9,Autumn,4363,9,135,61-180min,6885.0,0,"[135, 150)"
25025,Suffolk,Massachusetts,1082.0,2023-09-02 00:15:00,1,2,0,9,Autumn,4364,10,150,61-180min,162300.0,0,"[150, 165)"
25025,Suffolk,Massachusetts,0.0,2023-09-02 03:45:00,1,2,3,9,Autumn,4365,1,15,0-60min,0.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,797.0,2023-09-02 06:00:00,1,2,6,9,Autumn,4366,4,60,0-60min,47820.0,0,"[60, 75)"
25025,Suffolk,Massachusetts,1.0,2023-09-02 19:00:00,1,2,19,9,Autumn,4367,1,15,0-60min,15.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,1.0,2023-09-03 02:15:00,1,2,2,9,Autumn,4368,12,180,61-180min,180.0,0,"[180, 195)"
25025,Suffolk,Massachusetts,1.0,2023-09-03 07:45:00,1,2,7,9,Autumn,4369,1,15,0-60min,15.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,1.0,2023-09-03 23:00:00,1,2,23,9,Autumn,4370,1,15,0-60min,15.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,1.0,2023-09-04 18:00:00,0,2,18,9,Autumn,4371,1,15,0-60min,15.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,1.0,2023-09-04 18:45:00,0,2,18,9,Autumn,4372,1,15,0-60min,15.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,1.0,2023-09-04 20:45:00,0,2,20,9,Autumn,4373,1,15,0-60min,15.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,1.0,2023-09-04 21:45:00,0,2,21,9,Autumn,4374,1,15,0-60min,15.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,0.0,2023-09-05 02:15:00,0,2,2,9,Autumn,4375,1,15,0-60min,0.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,373.0,2023-09-05 03:00:00,0,2,3,9,Autumn,4376,16,240,181-360min,89520.0,0,"[240, 255)"
25025,Suffolk,Massachusetts,1.0,2023-09-05 14:30:00,0,2,14,9,Autumn,4377,15,225,181-360min,225.0,0,"[225, 240)"
25025,Suffolk,Massachusetts,1.0,2023-09-06 06:30:00,0,2,6,9,Autumn,4378,3,45,0-60min,45.0,0,"[45, 60)"
25025,Suffolk,Massachusetts,0.0,2023-09-06 11:00:00,0,2,11,9,Autumn,4379,1,15,0-60min,0.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,32.0,2023-09-06 12:30:00,0,2,12,9,Autumn,4380,8,120,61-180min,3840.0,0,"[120, 135)"
25025,Suffolk,Massachusetts,2.0,2023-09-06 16:30:00,0,2,16,9,Autumn,4381,46,690,361-1440min,1380.0,1,"[690, 705)"
25025,Suffolk,Massachusetts,1.0,2023-09-07 04:45:00,0,2,4,9,Autumn,4382,36,540,361-1440min,540.0,1,"[540, 555)"
25025,Suffolk,Massachusetts,1.0,2023-09-07 14:15:00,0,2,14,9,Autumn,4383,11,165,61-180min,165.0,0,"[165, 180)"
25025,Suffolk,Massachusetts,1.0,2023-09-07 17:30:00,0,2,17,9,Autumn,4384,16,240,181-360min,240.0,0,"[240, 255)"
25025,Suffolk,Massachusetts,1.0,2023-09-07 22:30:00,0,2,22,9,Autumn,4385,28,420,361-1440min,420.0,1,"[420, 435)"
25025,Suffolk,Massachusetts,42.0,2023-09-08 05:45:00,0,2,5,9,Autumn,4386,14,210,181-360min,8820.0,0,"[210, 225)"
25025,Suffolk,Massachusetts,1.0,2023-09-08 13:30:00,0,2,13,9,Autumn,4387,11,165,61-180min,165.0,0,"[165, 180)"
25025,Suffolk,Massachusetts,1.0,2023-09-08 18:15:00,0,2,18,9,Autumn,4388,1,15,0-60min,15.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,1.0,2023-09-08 19:15:00,0,2,19,9,Autumn,4389,1,15,0-60min,15.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,1.0,2023-09-08 20:15:00,0,2,20,9,Autumn,4390,3,45,0-60min,45.0,0,"[45, 60)"
25025,Suffolk,Massachusetts,1.0,2023-09-08 21:15:00,0,2,21,9,Autumn,4391,12,180,61-180min,180.0,0,"[180, 195)"
25025,Suffolk,Massachusetts,1.0,2023-09-09 00:30:00,1,2,0,9,Autumn,4392,9,135,61-180min,135.0,0,"[135, 150)"
25025,Suffolk,Massachusetts,26.0,2023-09-09 03:15:00,1,2,3,9,Autumn,4393,15,225,181-360min,5850.0,0,"[225, 240)"
25025,Suffolk,Massachusetts,1.0,2023-09-09 09:00:00,1,2,9,9,Autumn,4394,9,135,61-180min,135.0,0,"[135, 150)"
